,0,1
1138,EYES,0.0
1139,EYPT,0.0
1140,EZPW,0.0
1141,F,0.0
1142,FAF,0.030902335878625002
1143,FANG,0.022530920642403002
1144,FARM,0.0
1145,FARO,0.0
1146,FAST,0.021498363056441
1147,FATE,0.0
1148,FB,0.0
1149,FBC,0.003315908281906
1150,FBHS,0.010916354030164001
1151,FBIO,0.0
1152,FBIZ,0.030715732487035
1153,FBK,0.009341009187583
1154,FBM,0.0
1155,FBMS,0.013657044740178
1156,FBNC,0.018230855032732002
1157,FBP,0.019061098243470003
1158,FBSS,0.024799677921381002
1159,FC,0.0
1160,FCAP,0.018588622444315
1161,FCBC,0.039710633808548
1162,FCBP,0.049150756555629005
1163,FCCO,0.027714294156361
1164,FCCY,0.020445132445347
1165,FCEL,0.0
1166,FCF,0.033101145604001
1167,FCFS,0.017080006677678002
1168,FCN,0.0
1169,FCNCA,0.002182954910292
1170,FCPT,0.04431149905626
1171,FCSC,
1172,FCX,0.0
1173,FDBC,0.020752917657177003
1174,FDEF,
1175,FDP,0.011795683111747
1176,FDS,0.038279819648768004
1177,FDX,0.010166726101084001
1178,FE,0.044973595795604004
1179,FEIM,0.0
1180,FELE,0.008661795356334
1181,FET,0.0
1182,FEYE,0.0
1183,FF,0.014503527600187001
1184,FFBC,0.040948969644785005
1185,FFG,0.034691511817964
1186,FFIC,0.040489129568974006
1187,FFIN,0.011601644128080001
1188,FFIV,0.0
1189,FFNW,0.030678712217978004
1190,FFWM,0.016540637105376
1191,FG,
1192,FGBI,0.037037754849934004
1193,FGEN,0.0
1194,FHB,0.037184066246221004
1195,FHN,0.035863804720521
1196,FI,0.0
1197,FIBK,0.032645287437599
1198,FICO,0.0
1199,FII,
1200,FIS,0.01064965710368
1201,FISI,0.038048711857668005
1202,FISV,0.0
1203,FIT,0.0
1204,FITB,0.030729956181425003
1205,FIVE,0.0
1206,FIVN,0.0
1207,FIX,0.006993101900784
1208,FIXX,0.0
1209,FIZZ,0.0
1210,FL,0.013433264027925001
1211,FLDM,0.0
1212,FLIC,0.039344280260215005
1213,FLIR,0.01212211043598
1214,FLL,0.0
1215,FLMN,0.059603569109289004
1216,FLNT,0.0
1217,FLO,0.035311355002871005
1218,FLOW,0.0
1219,FLR,0.005780346906943
1220,FLS,0.020198902116849
1221,FLT,0.0
1222,FLWS,0.0
1223,FLXN,0.0
1224,FLXS,0.012138304850901002
1225,FMAO,0.028620091082723002
1226,FMBH,0.028693621419971
1227,FMBI,0.029485837801211
1228,FMC,0.01699535556475
1229,FMNB,0.031400547478016
1230,FN,0.0
1231,FNB,0.040345281525253004
1232,FNCB,0.030333645782893003
1233,FND,0.0
1234,FNF,0.03288729653564
1235,FNHC,0.035466435370063006
1236,FNJN,
1237,FNKO,0.0
1238,FNLC,0.048678184769625
1239,FNSR,
1240,FNWB,0.013587291361710002
1241,FOCS,0.0
1242,FOE,0.0
1243,FOLD,0.0
1244,FONR,0.0
1245,FOR,0.0
1246,FORD,0.0
1247,FORM,0.0
1248,FORR,0.0
1249,FOSL,0.0
1250,FOX,0.014151898282913002
1251,FOXA,0.013561324006171
1252,FOXF,0.0
1253,FPI,0.017084230549778
1254,FPRX,0.0
1255,FR,0.023395518448490003
1256,FRAC,
1257,FRAF,0.044620008463723
1258,FRAN,0.0
1259,FRBA,0.011223001848937
1260,FRBK,0.0
1261,FRC,0.004781500545365001
1262,FRD,0.010788020771906002
1263,FRED,
1264,FRGI,0.0
1265,FRME,0.024372497687913
1266,FRPH,0.0
1267,FRPT,0.0
1268,FRT,0.041539539817972
1269,FRTA,0.0
1270,FSB,
1271,FSBW,0.01489810895937
1272,FSCT,0.0
1273,FSFG,0.010991061907358001
1274,FSLR,0.0
1275,FSLY,0.0
1276,FSP,0.083096794514441
1277,FSS,0.008835495821395001
1278,FSTR,0.0
1279,FTDR,0.0
1280,FTEK,0.0
1281,FTI,0.017857142202146
1282,FTK,0.0
1283,FTNT,0.0
1284,FTR,
1285,FTSI,0.0
1286,FTSV,
1287,FTV,0.003665306332007
1288,FUL,0.008430423520873
1289,FULT,0.033548458683131
1290,FUNC,0.029999322641279004
1291,FUSB,0.013140384764462
1292,FVE,0.0
1293,FWONA,0.0
1294,FWONK,0.0
1295,FWRD,0.008659166689085
1296,G,0.009797139318915
1297,GABC,0.021023408071366
1298,GAIA,0.0
1299,GALT,0.0
1300,GATX,0.019118474106891003
1301,GBCI,0.022268794163059002
1302,GBL,0.0037828892842
1303,GBLI,0.017549583412094002
1304,GBT,0.0
1305,GBX,0.023390931415258002
1306,GCAP,
1307,GCBC,0.019077848577580003
1308,GCI,0.0
1309,GCO,0.0
1310,GCP,0.0
1311,GD,0.026408888260222002
1312,GDDY,0.0
1313,GDEN,0.0
1314,GDI,
1315,GDOT,0.0
1316,GDP,0.0
1317,GE,0.003321512331365
1318,GEC,0.0
1319,GEF,0.036169353801698
1320,GEN,0.0
1321,GENC,0.0
1322,GEO,0.200882303126334
1323,GEOS,0.0
1324,GERN,0.0
1325,GES,0.008890665896181
1326,GEVO,0.0
1327,GFED,0.032198757155429004
1328,GFF,0.012639849643793001
1329,GFN,0.0
1330,GGG,0.010139603683704
1331,GH,0.0
1332,GHC,0.009589433013632001
1333,GHDX,
1334,GHL,0.013436224271168001
1335,GHM,0.02753239248266
1336,GIFI,0.0
1337,GIII,0.0
1338,GILD,0.041593205208071006
1339,GIS,0.034961269914314
1340,GKOS,0.0
1341,GL,0.007844338092524
1342,GLBZ,0.027295801225470002
1343,GLDD,0.0
1344,GLIBA,0.0
1345,GLOW,
1346,GLPI,0.029598801450043004
1347,GLRE,0.0
1348,GLT,0.033340074237263005
1349,GLUU,0.0
1350,GLW,0.022884426200187002
1351,GLYC,0.0
1352,GM,0.007228457204330001
1353,GME,0.0
1354,GMED,0.0
1355,GMO,
1356,GMRE,0.059163490368815005
1357,GMS,0.0
1358,GNC,
1359,GNCA,0.0
1360,GNE,0.042908925457711
1361,GNK,0.005883340850397
1362,GNL,0.085441477909203
1363,GNMK,0.0
1364,GNMX,
1365,GNRC,0.0
1366,GNTX,0.013386816228518
1367,GNTY,0.023065313891579002
1368,GNW,0.0
1369,GOGO,0.0
1370,GOLF,0.01391176419113
1371,GOOD,0.07808315662740001
1372,GOOG,0.0
1373,GOOGL,0.0
1374,GORO,0.014360017924329001
1375,GOSS,0.0
1376,GPC,0.030493712210397
1377,GPI,0.0020120938856490003
1378,GPK,0.018391568822731002
1379,GPMT,0.037362170105276
1380,GPN,0.004010481129085
1381,GPOR,0.0
1382,GPRE,0.0
1383,GPRO,0.0
1384,GPS,0.0
1385,GPX,0.0
1386,GRA,0.019949535644999003
1387,GRBK,0.0
1388,GRC,0.018463088367678
1389,GRIF,0.0
1390,GRMN,0.018591530972237
1391,GROW,0.003672785851192
1392,GRPN,0.0
1393,GRTS,0.0
1394,GRUB,0.0
1395,GS,0.015705691866506
1396,GSAT,0.0
1397,GSB,
1398,GSBC,0.025874103971097
1399,GSHD,0.0
1400,GSIT,0.0
1401,GSKY,0.0
1402,GT,0.0
1403,GTES,0.0
1404,GTHX,0.0
1405,GTIM,0.0
1406,GTLS,0.0
1407,GTN,0.0
1408,GTS,0.0
1409,GTT,0.0
1410,GTX,
1411,GTXI,
1412,GTY,0.052775691913787004
1413,GTYH,0.0
1414,GV,0.0
1415,GVA,0.015759911454023
1416,GVP,0.0
1417,GWB,0.006669367463848001
1418,GWGH,0.0
1419,GWR,
1420,GWRE,0.0
1421,GWRS,0.01688318388746
1422,GWW,0.015796629547171002
1423,H,0.002431315377829
1424,HA,0.0
1425,HABT,
1426,HAE,0.0
1427,HAFC,0.022813815477872
1428,HAIN,0.0
1429,HAL,0.015494799311805002
1430,HALL,0.0
1431,HALO,0.0
1432,HAS,0.029867294828705003
1433,HASI,0.021690557608954
1434,HAYN,0.029722754632356
1435,HBAN,0.038431256467151
1436,HBB,0.02058774777471
1437,HBCP,0.026787072948163
1438,HBI,0.033106641699624004
1439,HBIO,0.0
1440,HBMD,0.0
1441,HBNC,0.026814654798644002
1442,HBP,0.0
1443,HCA,0.0028256157095410002
1444,HCC,0.008752650068275001
1445,HCCI,0.0
1446,HCFT,0.0
1447,HCHC,0.0
1448,HCI,0.026668950444168
1449,HCKT,0.019624260254306
1450,HCP,
1451,HCSG,0.027259439835239003
1452,HD,0.021281418740623
1453,HDS,0.0
1454,HDSN,0.0
1455,HE,0.037189190159273
1456,HEAR,0.0
1457,HEB,
1458,HEES,0.036019083785019
1459,HEI,0.0012102837871200002
1460,HELE,0.0
1461,HEPA,0.0
1462,HES,0.015610858141674
1463,HFBL,0.011186441122475
1464,HFC,0.028274529046523004
1465,HFWA,0.03221321713736
1466,HGV,0.0
1467,HHC,0.0
1468,HHS,
1469,HI,0.018906765409817002
1470,HIBB,0.0
1471,HIFS,0.007194537836280001
1472,HIG,0.025779794528630003
1473,HII,0.023008867775246
1474,HIIQ,
1475,HIL,0.0
1476,HIW,0.047085768851346
1477,HL,0.0026657631325810002
1478,HLF,0.0
1479,HLI,0.019462166953392
1480,HLIO,0.005699380518190001
1481,HLIT,0.0
1482,HLNE,0.012786051767154001
1483,HLT,0.0012830382855220002
1484,HLX,0.0
1485,HMHC,0.0
1486,HMN,0.030812337030202003
1487,HMNF,0.0
1488,HMST,0.016272075407838
1489,HMSY,0.0
1490,HMTV,0.0
1491,HNGR,0.0
1492,HNI,0.026450175406049003
1493,HNRG,0.0
1494,HOFT,0.019888935444015002
1495,HOG,0.012209340633833
1496,HOLX,0.0
1497,HOMB,0.022814242212613002
1498,HOME,0.0
1499,HON,0.017689169338019003
1500,HONE,0.007809782300269001
1501,HOPE,0.032891619942196006
1502,HOS,
1503,HOV,0.0
1504,HP,0.053775775933423
1505,HPE,0.033630104181877
1506,HPP,0.040691919863910006
1507,HPQ,0.026434659739279002
1508,HPR,0.0
1509,HPT,
1510,HQY,0.0
1511,HR,0.040487391440816006
1512,HRB,0.052847059969655004
1513,HRC,0.008107335633631
1514,HRI,0.0
1515,HRL,0.019861849636418002
1516,HROW,0.0
1517,HRTG,0.024236475181843003
1518,HRTX,0.0
1519,HSC,0.0
1520,HSDT,0.0
1521,HSGX,
1522,HSIC,0.0
1523,HSII,0.017828086964747
1524,HSKA,0.0
1525,HSON,0.0
1526,HST,0.023894862960601
1527,HSTM,0.0
1528,HSY,0.021228169106580003
1529,HT,0.028169014204435003
1530,HTA,0.045335929672989
1531,HTBI,0.013369968424446
1532,HTBK,0.055832034689841006
1533,HTBX,0.0
1534,HTGM,0.0
1535,HTH,0.012009877415297
1536,HTLD,0.004262336662110001
1537,HTLF,0.013373744261545
1538,HTZ,
1539,HUBB,0.021561757942291003
1540,HUBG,0.0
1541,HUBS,0.0
1542,HUM,0.006617331480958001
1543,HUN,0.022261311743649002
1544,HURC,0.015876013286567
1545,HURN,0.0
1546,HUSA,0.0
1547,HVT,0.021699947429194
1548,HWBK,0.024089753294998
1549,HWC,0.028133814788653
1550,HWCC,0.0
1551,HWKN,0.015253119197847002
1552,HXL,0.0
1553,HY,0.013066601552224002
1554,HZN,0.0
1555,HZNP,0.0
1556,HZO,0.0
1557,IAA,0.0
1558,IAC,0.0
1559,IART,0.0
1560,IBCP,0.028943681508606003
1561,IBIO,0.0
1562,IBKC,
1563,IBKR,0.004009639896516
1564,IBM,0.05369395526289401
1565,IBOC,0.038326872013478
1566,IBP,0.0
1567,IBTX,0.015623013187730002
1568,ICAD,0.0
1569,ICBK,0.013522418472063001
1570,ICCC,0.0
1571,ICD,0.0
1572,ICE,0.010540336829016
1573,ICFI,0.006658173052295001
1574,ICHR,0.0
1575,ICON,0.0
1576,ICPT,0.0
1577,ICUI,0.0
1578,IDA,0.030939321203454002
1579,IDCC,0.021642059736566
1580,IDN,0.0
1581,IDRA,0.0
1582,IDSA,
1583,IDSY,
1584,IDT,0.0
1585,IDXG,0.0
1586,IDXX,0.0
1587,IEC,0.0
1588,IESC,0.0
1589,IEX,0.010125507496257001
1590,IFF,0.021578319950162003
1591,IHC,0.011477682307955001
1592,III,0.0
1593,IIIN,0.003927412251021
1594,IIIV,0.0
1595,IIN,0.0
1596,IIPR,0.020587978987122002
1597,IIVI,0.0
1598,IKNX,0.0
1599,ILMN,0.0
1600,ILPT,0.060049881165379
1601,IMBI,0.0
1602,IMGN,0.0
1603,IMH,0.0
1604,IMI,
1605,IMKTA,0.012916866404643
1606,IMMR,0.0
1607,IMMU,
1608,IMUX,0.0
1609,IMXI,0.0
1610,INAP,
1611,INBK,0.007275115594148
1612,INCY,0.0
1613,INDB,0.021810694386645003
1614,INFI,0.0
1615,INFN,0.0
1616,INFO,0.015138532279402001
1617,INFU,0.0
1618,INGN,0.0
1619,INGR,0.028886696514769
1620,INN,0.0
1621,INO,0.0
1622,INOD,0.0
1623,INOV,0.0
1624,INPX,0.0
1625,INS,0.0
1626,INSE,0.0
1627,INSG,0.0
1628,INSM,0.0
1629,INSP,0.0
1630,INST,
1631,INSW,0.012082650533335001
1632,INT,0.011264147605619002
1633,INTC,0.021022095984169
1634,INTG,0.0
1635,INTL,
1636,INTT,0.0
1637,INTU,0.005425297432230001
1638,INUV,0.0
1639,INVA,0.0
1640,INVE,0.0
1641,INVH,0.020519419040865003
1642,INWK,
1643,IO,0.0
1644,IONS,0.0
1645,IOR,0.0
1646,IOSP,0.010381688281227
1647,IOTS,
1648,IOVA,0.0
1649,IP,0.041183650310382
1650,IPAR,0.004795117888884
1651,IPG,0.039157722940244
1652,IPGP,0.0
1653,IPHI,0.0
1654,IPHS,
1655,IPI,0.0
1656,IPWR,0.0
1657,IQV,0.0
1658,IR,0.0
1659,IRBT,0.0
1660,IRDM,0.0
1661,IRET,0.03912306331134
1662,IRIX,0.0
1663,IRM,0.07453521421878401
1664,IRMD,0.0
1665,IROQ,0.007159904819115001
1666,IRT,0.037421779249136006
1667,IRTC,0.0
1668,IRWD,0.0
1669,ISBC,0.038613463431220005
1670,ISCA,
1671,ISDR,0.0
1672,ISEE,0.0
1673,ISIG,0.0
1674,ISNS,0.0
1675,ISR,0.0
1676,ISRG,0.0
1677,ISRL,
1678,ISSC,0.073313782991202
1679,ISTR,0.013561482625528
1680,IT,0.0
1681,ITCI,0.0
1682,ITGR,0.0
1683,ITI,0.0
1684,ITIC,0.010701558892282002
1685,ITRI,0.0
1686,ITT,0.008589485974123
1687,ITW,0.021758699659185
1688,IVAC,0.0
1689,IVC,0.001346982778692
1690,IVR,0.148626871132945
1691,IVZ,0.027214955770171002
1692,IZEA,0.0
1693,JACK,0.012044215977654002
1694,JAG,
1695,JAGX,0.0
1696,JAKK,0.0
1697,JASN,
1698,JAX,0.0
1699,JAZZ,0.0
1700,JBGS,0.028239418534600002
1701,JBHT,0.007414457925706001
1702,JBL,0.007161221737325
1703,JBLU,0.0
1704,JBSS,0.0072158079058400005
1705,JBT,0.0030837836161240004
1706,JCAP,
1707,JCI,0.018393885378494002
1708,JCOM,0.0
1709,JCP,
1710,JCS,0.006439613965198001
1711,JCTCF,0.0
1712,JEC,
1713,JEF,0.022261880413592002
1714,JELD,0.0
1715,JHG,0.048243532798596
1716,JILL,0.0
1717,JJSF,0.015125882952426001
1718,JKHY,0.01136947150703
1719,JLL,0.0
1720,JNCE,0.0
1721,JNJ,0.024175870943235003
1722,JNPR,0.032943061164755004
1723,JOB,0.0
1724,JOE,0.0
1725,JOUT,0.0059887078906160005
1726,JPM,0.024021881732515002
1727,JRVR,0.024093941707240003
1728,JVA,0.0
1729,JWN,0.009989200992666
1730,JYNT,0.0
1731,K,0.038864349510668
1732,KAI,0.0061421150679080005
1733,KALA,0.0
1734,KALU,0.023351794291361003
1735,KALV,0.0
1736,KAMN,0.014235735702463
1737,KAR,0.012855209581584
1738,KBAL,0.030000174298326004
1739,KBH,0.011273928190989001
1740,KBR,0.012328591678517001
1741,KDMN,0.0
1742,KDP,0.023788396738375003
1743,KE,0.0
1744,KEG,
1745,KELYA,0.0
1746,KEM,
1747,KEQU,0.0
1748,KEX,0.0
1749,KEY,0.036009855500097006
1750,KEYS,0.0
1751,KFFB,0.040859522892218
1752,KFRC,0.016190241946475
1753,KFY,0.007036886107423
1754,KHC,0.041937518917085005
1755,KIDS,0.0
1756,KIM,0.030204578582305002
1757,KIN,0.0
1758,KINS,0.024448716903144003
1759,KIRK,0.0
1760,KKR,0.008602781020153001
1761,KLAC,0.010682632497476
1762,KLIC,0.010118554334488002
1763,KLXE,0.0
1764,KMB,0.032402125952127
1765,KMI,0.068187266476429
1766,KMPH,0.0
1767,KMPR,0.016198468084889003
1768,KMT,0.021715882230507
1769,KMX,0.0
1770,KN,0.0
1771,KNL,0.020786742830560003
1772,KNSA,0.0
1773,KNSL,0.002000702079176
1774,KNX,0.007232570449139001
1775,KO,0.032334146326985
1776,KOD,0.0
1777,KODK,0.0
1778,KOOL,
1779,KOP,0.0
1780,KOPN,0.0
1781,KOS,0.016496350893574003
1782,KPTI,0.0
1783,KR,0.020414325759060003
1784,KRA,0.0
1785,KRC,0.03352716419263
1786,KREF,0.089475280775153
1787,KRG,0.032219957290027
1788,KRNY,0.028652659771327003
1789,KRO,0.048750747309682006
1790,KRYS,0.0
1791,KSS,0.013358633703705
1792,KSU,0.0076890145805880005
1793,KTB,0.022002683893705
1794,KTCC,0.0
1795,KTOS,0.0
1796,KURA,0.0
1797,KVHI,0.0
1798,KW,0.048959850597504004
1799,KWR,0.005279855943894
1800,KZR,0.0
1801,L,0.005189280047153
1802,LAD,0.0023834858327890004
1803,LADR,0.083489327686543
1804,LAKE,0.0
1805,LAMR,0.028957033890375003
1806,LANC,0.015900316902387
1807,LAND,0.029134056788728
1808,LARK,0.029358348370297
1809,LASR,0.0
1810,LAUR,0.0
1811,LAWS,0.0
1812,LAZ,0.033431917573544
1813,LB,0.0
1814,LBAI,0.024233219896019002
1815,LBC,0.021734221483349
1816,LBRDA,0.0
1817,LBRDK,0.0
1818,LBRT,0.004812319609726
1819,LBTYA,0.0
1820,LBTYK,0.0
1821,LBY,
1822,LC,0.0
1823,LCI,0.0
1824,LCII,0.018847462405914003
1825,LCNB,0.042582075392784004
1826,LCTX,0.0
1827,LCUT,0.012662013232899
1828,LDL,0.0
1829,LDOS,0.013038965026557001
1830,LE,0.0
1831,LEA,0.006076495402231001
1832,LEAF,0.0
1833,LECO,0.012610468876263001
1834,LEE,0.0
1835,LEG,0.036696986004736004
1836,LEGH,0.0
1837,LEN,0.00854728299964
1838,LEU,0.0
1839,LEVI,0.0051989412593040005
1840,LFUS,0.006872008824078001
1841,LFVN,0.0
1842,LGIH,0.0
1843,LGL,0.0
1844,LGND,0.0
1845,LH,0.0
1846,LHCG,0.0
1847,LHX,0.017861625571633
1848,LIFE,0.0
1849,LII,0.010441506234543001
1850,LILA,0.0
1851,LILAK,0.0
1852,LIN,0.015264577002246002
1853,LINC,0.0
1854,LIND,0.0
1855,LIQT,0.0
1856,LITE,0.0
1857,LIVE,0.0
1858,LIVN,0.0
1859,LIVX,0.0
1860,LJPC,0.0
1861,LKFN,0.018680136233207002
1862,LKQ,0.0
1863,LKSD,
1864,LL,0.0
1865,LLEX,
1866,LLNW,0.0
1867,LLY,0.015178562957911002
1868,LM,
1869,LMAT,0.007690212124863
1870,LMFA,0.0
1871,LMNR,0.019560411378387002
1872,LMNX,0.013202411989381001
1873,LMST,0.0
1874,LMT,0.028939253788791003
1875,LNC,0.028742442338160003
1876,LNDC,0.0
1877,LNG,0.0
1878,LNN,0.005770083456838
1879,LNT,0.032024742706595
1880,LNTH,0.0
1881,LOAN,0.074029987714646
1882,LOB,0.002456276856952
1883,LOCO,0.0
1884,LODE,0.0
1885,LOGM,
1886,LONE,0.0
1887,LOOP,0.0
1888,LOPE,0.0
1889,LORL,0.0
1890,LOVE,0.0
1891,LOW,0.012921817114873
1892,LPCN,0.0
1893,LPG,0.0
1894,LPI,0.0
1895,LPLA,0.007544968559867001
1896,LPSN,0.0
1897,LPT,
1898,LPTH,0.0
1899,LPX,0.012506642436918
1900,LQDA,0.0
1901,LQDT,0.0
1902,LRAD,
1903,LRCX,0.008150642227316
1904,LRN,0.0
1905,LSBK,0.023270707675792
1906,LSCC,0.0
1907,LSI,0.034232244674485005
1908,LSTR,0.0050258201981
1909,LSXMA,0.0
1910,LSXMK,0.0
1911,LTBR,0.0
1912,LTC,0.054533003663061005
1913,LTHM,0.0
1914,LTRPA,0.0
1915,LTRX,0.0
1916,LTS,
1917,LTXB,
1918,LUB,0.0
1919,LULU,0.0
1920,LUNA,0.0
1921,LUV,0.0034084455056340003
1922,LVS,0.013127285168788002
1923,LW,0.011788051397561
1924,LWAY,0.0
1925,LXP,0.038118882807477
1926,LXRX,0.0
1927,LXU,0.0
1928,LYB,0.04107810735443
1929,LYFT,0.0
1930,LYTS,0.020666767783657003
1931,LYV,0.0
1932,LZB,0.0035751001025270002
1933,M,0.025217100709139
1934,MA,0.00491346505191
1935,MAA,0.028901252035534
1936,MAC,0.042991034104289005
1937,MACK,0.0
1938,MAMS,
1939,MAN,0.023922888301009002
1940,MANH,0.0
1941,MANT,0.015424707514480001
1942,MAR,0.0035221601795650003
1943,MARA,0.0
1944,MARK,0.0
1945,MAS,0.01003524535913
1946,MASI,0.0
1947,MAT,0.0
1948,MATW,0.024892254298320003
1949,MATX,0.012206591346471
1950,MAYS,0.0
1951,MBCN,0.026017772005037004
1952,MBI,0.0
1953,MBII,0.0
1954,MBIN,0.009538405413597
1955,MBIO,0.0
1956,MBOT,0.0
1957,MBTF,
1958,MBUU,0.0
1959,MBWM,0.027773314496566
1960,MC,0.025346456428746
1961,MCB,0.0
1962,MCBC,0.03615010082139
1963,MCD,0.023535647544915002
1964,MCF,0.0
1965,MCFT,0.0
1966,MCHP,0.009164398324015001
1967,MCHX,0.0
1968,MCK,0.009310931013319
1969,MCO,0.007963672778073
1970,MCRB,0.0
1971,MCRI,0.0
1972,MCRN,
1973,MCS,0.009454950043834
1974,MCY,0.042958987164578
1975,MD,0.0
1976,MDB,0.0
1977,MDC,0.025097884664843
1978,MDCO,
1979,MDGL,0.0
1980,MDLY,0.0
1981,MDLZ,0.021920340768011002
1982,MDP,0.023991936637509002
1983,MDR,
1984,MDRX,0.0
1985,MDSO,
1986,MDT,0.019957560598549
1987,MDU,0.029002378040197
1988,MED,0.016689622613869002
1989,MEDP,0.0
1990,MEET,
1991,MEI,0.011409699430619001
1992,MEIP,0.0
1993,MERC,0.024408809223499
1994,MESA,0.0
1995,MET,0.032291668894019
1996,MFA,0.066426147462208
1997,MFNC,0.043626438470695
1998,MFSF,
1999,MG,0.0
2000,MGEE,0.021777665506468
2001,MGEN,0.0
2002,MGI,0.0
2003,MGLN,0.0
2004,MGM,0.004323307556026001
2005,MGNX,0.0
2006,MGPI,0.0074275710463290005
2007,MGRC,0.0210063111405
2008,MGTA,0.0
2009,MGY,0.0
2010,MGYR,0.0
2011,MHH,0.0
2012,MHK,0.0
2013,MHLD,0.0
2014,MHO,0.0
2015,MIC,0.022985570736213
2016,MICR,0.0
2017,MICT,0.0
2018,MIDD,0.0
2019,MIK,0.0
2020,MIND,0.0
2021,MINI,
2022,MITK,0.0
2023,MITT,0.007425742408279001
2024,MJCO,
2025,MKC,0.011347669815647
2026,MKL,0.0
2027,MKSI,0.004686351505813
2028,MKTX,0.004463697765235
2029,MLAB,0.001734212355261
2030,MLHR,0.010635374258809002
2031,MLI,0.010542486719548001
2032,MLM,0.0
2033,MLND,0.0
2034,MLNT,
2035,MLP,0.0
2036,MLR,0.017589197608398003
2037,MLSS,0.0
2038,MLVF,0.0
2039,MMAC,0.0
2040,MMC,0.015704689074687
2041,MMI,0.0
2042,MMM,0.032943865452937
2043,MMS,0.013563093235434
2044,MMSI,0.0
2045,MN,0.002869440394973
2046,MNI,
2047,MNK,
2048,MNKD,0.0
2049,MNOV,0.0
2050,MNR,0.037958178243067006
2051,MNRL,0.070500509627132
2052,MNRO,0.013746640521532
2053,MNSB,0.0
2054,MNST,0.0
2055,MNTA,
2056,MNTX,0.0
2057,MO,0.07532679946109301
2058,MOBL,0.0
2059,MOD,0.0
2060,MODN,0.0
2061,MOFG,0.031133795406132002
2062,MOH,0.0
2063,MORN,0.004878816629766
2064,MOS,0.00684979203768
2065,MOSY,0.0
2066,MOTS,0.0
2067,MOV,0.0
2068,MPAA,0.0
2069,MPB,0.029957571987652
2070,MPC,0.043300041581739
2071,MPW,0.04840374655782401
2072,MPWR,0.00506654705385
2073,MPX,0.0190918713984
2074,MR,
2075,MRAM,0.0
2076,MRBK,0.014850841688639002
2077,MRC,0.0
2078,MRCY,0.0
2079,MRIN,0.0
2080,MRK,0.032999371433399004
2081,MRKR,0.0
2082,MRLN,0.03995595754535
2083,MRNS,0.0
2084,MRO,0.0031746031036450004
2085,MRSN,0.0
2086,MRTN,0.008087508388241
2087,MRTX,0.0
2088,MRVL,0.004615694666228001
2089,MS,0.018251493481439
2090,MSA,0.010076846621576001
2091,MSBF,
2092,MSBI,0.046891811015206
2093,MSCI,0.0069558403726850005
2094,MSEX,0.013754165696879001
2095,MSFT,0.008849600848092
2096,MSG,
2097,MSGN,0.0
2098,MSI,0.014301604782347
2099,MSL,
2100,MSM,0.033271638403341006
2101,MSN,0.0
2102,MSON,0.0
2103,MSTR,0.0
2104,MTB,0.028916304860907002
2105,MTCH,0.0
2106,MTD,0.0
2107,MTDR,0.0
2108,MTEM,0.0
2109,MTEX,0.030867727639978002
2110,MTG,0.018856800268988002
2111,MTH,0.0
2112,MTN,0.005784526360557001
2113,MTNB,0.0
2114,MTOR,0.0
2115,MTRN,0.0068742145721300005
2116,MTRX,0.0
2117,MTSC,0.005114217727939001
2118,MTSI,0.0
2119,MTW,0.0
2120,MTX,0.0028273182937270003
2121,MTZ,0.0
2122,MU,0.0
2123,MUR,0.032913733659182
2124,MUSA,0.002008032128514
2125,MUX,0.0
2126,MVBF,0.012988910371465
2127,MVIS,0.0
2128,MWA,0.016761649590633
2129,MXIM,0.014565074243321001
2130,MXL,0.0
2131,MYE,0.024373218974614003
2132,MYGN,0.0
2133,MYL,
2134,MYOK,
2135,MYOS,
2136,MYRG,0.0
2137,NAII,0.0
2138,NANO,
2139,NATH,0.023111353382617
2140,NATI,0.022429399699118002
2141,NATR,0.0
2142,NAV,0.0
2143,NAVB,0.0
2144,NAVI,0.051028685523929
2145,NBEV,0.0
2146,NBHC,0.021841676838510002
2147,NBIX,0.0
2148,NBL,
2149,NBN,0.0014977035837820001
2150,NBR,0.005716245442141
2151,NBSE,0.0
2152,NBTB,0.029865722989072002
2153,NBY,0.0
2154,NC,0.029190823199891
2155,NCBS,0.0
2156,NCI,
2157,NCLH,0.0
2158,NCMI,0.080315318334457
2159,NCR,0.0
2160,NCSM,0.0
2161,NDAQ,0.013355785766787
2162,NDLS,0.0
2163,NDSN,0.008171726364318
2164,NE,
2165,NEE,0.017793910730684002
2166,NEM,0.018240109828778002
2167,NEO,0.0
2168,NEOG,0.0
2169,NEON,0.0
2170,NEOS,0.0
2171,NERV,0.0
2172,NETE,0.0
2173,NEU,0.019144953729819003
2174,NEWM,
2175,NEWR,0.0
2176,NFBK,0.032032337762044005
2177,NFG,0.038314947251150006
2178,NFLX,0.0
2179,NGHC,0.0
2180,NGS,0.0
2181,NGVC,0.018244331450135
2182,NGVT,0.0
2183,NHC,0.031522599125526005
2184,NHI,0.06301706968052301
2185,NHTC,0.094534072212413
2186,NI,0.036707763426292006
2187,NICK,0.0
2188,NIHD,
2189,NINE,0.0
2190,NJR,0.032074848460105006
2191,NK,0.0
2192,NKE,0.007089397041465001
2193,NKSH,0.041225712959290006
2194,NKTR,0.0
2195,NL,0.030994194674021
2196,NLNK,
2197,NLS,0.0
2198,NLSN,0.010207630062107
2199,NLTX,0.0
